celebrity_name,_season_raw,y_judges,y_fans,US,ProStrength,ProCount,age_z,age_z2,industry_grp_Media,industry_grp_Model,industry_grp_Other,industry_grp_Performer,season_2,season_3,season_4,season_5,season_6,season_7,season_8,season_9,season_10,season_11,season_12,season_13,season_14,season_15,season_16,season_17,season_18,season_19,season_20,season_21,season_22,season_23,season_24,season_25,season_26,season_27,season_28,season_29,season_30,season_31,season_32,season_33,season_34,Intercept
Charlie White,18,0.13235620355023914,0.12,1,0.6891854011212681,13,-0.9299804806463025,0.8648636943831277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Amy Purdy,18,0.1457977982513589,0.145,1,0.8725485256364116,16,-0.34811641621814976,0.12118503924056809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Meryl Davis,18,0.14889171764808434,0.145,1,0.7300160581039441,16,-0.8572474725927834,0.7348732292667151,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Drew Carey,18,0.09570401303157694,0.104,1,0.8019952576795888,24,1.1792767529057513,1.3906936599439323,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Cody Simpson,18,0.09932815189800702,0.095,0,0.7722662092020762,13,-1.5845775531279744,2.5108860218770386,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
NeNe Leakes,18,0.1046997301860614,0.106,1,0.6303953069891313,20,0.5246796804240793,0.275288767049914,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Antonio Sabato Jr.,19,0.09162304333120683,0.098,0,0.800741339184291,24,0.233747648210003,0.05463796304370731,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Jonathan Bennett,19,0.08821562591911832,0.093,1,0.6847580616137623,3,-0.4208494242716688,0.1771142379097951,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Lea Thompson,19,0.11759815103275188,0.104,1,0.655983828786679,11,1.033810736798713,1.0687646395202979,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Janel Parrish,19,0.143761305280546,0.138,1,0.7748038580580148,18,-1.0027134886998217,1.0054343404205675,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Alfonso Ribeiro,19,0.14552890260806303,0.138,1,0.7444884314242984,13,0.233747648210003,0.05463796304370731,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Lolo Jones,19,0.05913978494623656,0.069,1,0.5602007651888887,8,-0.49358243232518795,0.24362361750004874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Randy Couture,19,0.07811193018884001,0.08,1,0.6651186339752523,17,0.8883447206916748,0.7891563427807697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Tommy Chong,19,0.10524605702362493,0.117,0,0.6447785139809143,14,2.706669922029652,7.326062066820002,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Betsey Johnson,19,0.07597237041570172,0.082,1,0.6438498524436768,20,2.415737889815576,5.835789552290612,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Michael Waltrip,19,0.08477725968751484,0.102,1,0.6596860529283333,15,0.8883447206916748,0.7891563427807697,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Tavis Smiley,19,0.07765252777282719,0.074,1,0.729084391020258,13,0.8156117126381557,0.6652224657925454,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Bethany Mota,19,0.1425677695731649,0.138,1,0.8725485256364116,16,-1.5118445450744553,2.285673928471387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Sadie Robertson,19,0.13974318812136144,0.138,1,0.7427589433527677,20,-1.5845775531279744,2.5108860218770386,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Suzanne Somers,20,0.08485479496157325,0.09,1,0.6383953069891313,20,2.1248058576014994,4.5147999324976436,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Willow Shields,20,0.11367595842283913,0.094,1,0.7547589433527677,20,-1.8027765772885316,3.250003387620153,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Riker Lynch,20,0.16011672270797797,0.161,1,0.6279398797955804,3,-1.1481795048068597,1.3183161752585255,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Rumer Willis,20,0.15972522683450632,0.161,1,0.7748038580580148,18,-0.9299804806463025,0.8648636943831277,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Nastia Liukin,20,0.14120356305010573,0.118,0,0.8773104303983164,16,-1.0027134886998217,1.0054343404205675,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Michael Sam,20,0.08285941438555676,0.085,1,0.6715727723541199,14,-1.0027134886998217,1.0054343404205675,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Robert Herjavec,20,0.10472608238101545,0.106,0,0.6578722698081366,13,0.9610777287451939,0.9236704006900206,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Charlotte McKinney,20,0.07146596125456635,0.081,1,0.5441168491049726,8,-1.293645520913898,1.6735187337805904,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Noah Galloway,20,0.14238857740460387,0.161,1,0.6836298455657125,13,-0.4208494242716688,0.1771142379097951,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Redfoo,20,0.07925978286480706,0.07,1,0.6860496892919696,15,0.015548624049445712,0.00024175970983100157,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Patti LaBelle,20,0.08957515504609354,0.095,1,0.6696201924230428,11,2.2702718737085377,5.154134380552074,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Chris Soules,20,0.10090528536877522,0.108,1,0.7555995425354095,13,-0.4208494242716688,0.1771142379097951,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Gary Busey,21,0.06769049371385254,0.086,1,0.5724770268000672,10,2.343004881762057,5.48967187596083,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Alexa PenaVega,21,0.11719560467014728,0.103,1,0.750031670625495,20,-0.8572474725927834,0.7348732292667151,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Carlos PenaVega,21,0.14491813903805556,0.142,1,0.7444884314242984,13,-0.9299804806463025,0.8648636943831277,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Victor Espinoza,21,0.06419593345656192,0.066,0,0.6692508653802111,17,0.3064806562635221,0.09393039266371919,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Alek Skarlatos,21,0.1322589082353661,0.146,1,0.7416510712829003,9,-1.2209125128603788,1.4906273640590446,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Chaka Khan,21,0.053726432532347504,0.066,1,0.5532077581958816,8,1.688407809280385,2.8507209304389884,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Andy Grammer,21,0.10695935545267986,0.102,1,0.6620307888864896,3,-0.5663154403787071,0.3207131780113289,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Tamar Braxton,21,0.09497781956564134,0.103,1,0.7748038580580148,18,-0.05718438400407338,0.0032700537739253233,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Nick Carter,21,0.14491209041849773,0.144,1,0.6836298455657125,13,-0.27538340816463064,0.07583602149236755,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Hayes Grier,21,0.10122110876950975,0.097,1,0.6642315074737878,15,-1.7300435692350125,2.9930507514514213,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Bindi Irwin,21,0.14881717924546212,0.144,0,0.8725485256364116,16,-1.5845775531279744,2.5108860218770386,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Kim Zolciak-Biermann,21,0.010581078810283986,0.066,1,0.6183953069891313,20,-0.12991739205759248,0.016878528759046194,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Paula Deen,21,0.0722154796135105,0.094,1,0.6396992490222894,10,2.1248058576014994,4.5147999324976436,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Mischa Barton,22,0.06900641254857089,0.082,0,0.6883701924230428,11,-0.6390484484322261,0.40838291944363553,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Kim Fields,22,0.09810123125504742,0.094,1,0.8166214550493054,11,0.5246796804240793,0.275288767049914,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Jodie Sweetin,22,0.11108432157918322,0.099,1,0.5056553106434342,8,-0.34811641621814976,0.12118503924056809,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Doug Flutie,22,0.0836034143170709,0.095,1,0.6502426009174012,17,1.033810736798713,1.0687646395202979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Von Miller,22,0.09862138372057457,0.094,1,0.7611550980909652,13,-0.8572474725927834,0.7348732292667151,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Antonio Brown,22,0.11658489163423291,0.106,1,0.6891854011212681,13,-0.8572474725927834,0.7348732292667151,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Paige VanZant,22,0.1476625475733689,0.155,1,0.7427589433527677,20,-1.2209125128603788,1.4906273640590446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Geraldo Rivera,22,0.054968533218908676,0.078,1,0.6249012692243096,10,2.415737889815576,5.835789552290612,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Nyle DiMarco,22,0.147242820344131,0.155,1,0.6399938249856989,14,-0.9299804806463025,0.8648636943831277,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Ginger Zee,22,0.14359705049641014,0.155,1,0.7748038580580148,18,-0.27538340816463064,0.07583602149236755,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Wanya Morris,22,0.12574076404976664,0.11,1,0.7487939284257574,9,0.233747648210003,0.05463796304370731,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Marla Maples,22,0.08743381181403213,0.084,1,0.6423953069891312,20,0.9610777287451939,0.9236704006900206,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Jake T. Austin,23,0.06742424242424241,0.072,1,0.720534875522999,8,-1.293645520913898,1.6735187337805904,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
Maureen McCormick,23,0.09205822238256947,0.094,1,0.6673474651503155,11,1.5429417931733467,2.3806693771209826,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
Marilu Henner,23,0.10479708786015493,0.106,1,0.8812065342944203,16,1.833873825387423,3.3630932074411004,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
Ryan Lochte,23,0.09424592676162899,0.098,1,0.7976065429460466,24,-0.49358243232518795,0.24362361750004874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
Calvin Johnson Jr.,23,0.13274272419743607,0.136,1,0.7416510712829003,9,-0.6390484484322261,0.40838291944363553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
Laurie Hernandez,23,0.1412788255650875,0.136,1,0.7748038580580148,18,-1.6573105611814933,2.7466782962037164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
Amber Rose,23,0.0843228825993591,0.089,1,0.7516610797489657,16,-0.49358243232518795,0.24362361750004874,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
Rick Perry,23,0.06462509712509712,0.077,1,0.682413325655606,15,1.9793398414944612,3.917786208127319,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
James Hinchcliffe,23,0.1407451088881996,0.136,0,0.6836298455657125,13,-0.7117814564857452,0.5066328417969688,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
Babyface,23,0.07747593641990194,0.077,1,0.707485334341035,3,1.3247427690127893,1.7549434040516725,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
Vanilla Ice,23,0.07712826206360689,0.077,1,0.7798419667778338,13,0.6701456965311176,0.4490952545791767,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
Jana Kramer,23,0.1325872977092758,0.136,1,0.5816567942947711,12,-0.49358243232518795,0.24362361750004874,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
Terra Jole,23,0.11844798527736325,0.112,1,0.8035532732311237,11,-0.20265040011111157,0.04106718466519361,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
Charo,24,0.07398213740888591,0.082,0,0.5441168491049726,8,1.9793398414944612,3.917786208127319,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
Mr. T,24,0.07384459575931117,0.086,1,0.6774310804002015,0,1.833873825387423,3.3630932074411004,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
Heather Morris,24,0.10761518133982657,0.09,1,0.7490636771515631,16,-0.6390484484322261,0.40838291944363553,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
Nancy Kerrigan,24,0.10990269182983395,0.096,1,0.6633701924230428,11,0.5974126884775984,0.35690192035403207,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
Bonner Bolton,24,0.10463335743260319,0.11,1,0.6947409566768237,13,-0.7117814564857452,0.5066328417969688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
Simone Biles,24,0.14268052908758272,0.121,1,0.8041214550493054,11,-1.366378528967417,1.8669902844231625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
David Ross,24,0.1437954384587476,0.164,1,0.7416510712829003,9,0.0882816321029648,0.007793646566763225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
Rashad Jennings,24,0.1611211532273851,0.164,1,0.6460496892919696,15,-0.49358243232518795,0.24362361750004874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
Chris Kattan,24,0.061682280730092076,0.078,1,0.7889328758687429,13,0.5246796804240793,0.275288767049914,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
Erika Jayne,24,0.08893268652915065,0.09,1,0.6110685590006535,12,0.4519466723705603,0.20425579466682256,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
Normani,24,0.16394134517142975,0.164,1,0.7748038580580148,18,-1.366378528967417,1.8669902844231625,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
Nick Viall,24,0.09855232713680981,0.1,1,0.6557832986699095,14,-0.20265040011111157,0.04106718466519361,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
Sasha Pieterse,25,0.08319289580164686,0.084,0,0.6110685590006535,12,-1.293645520913898,1.6735187337805904,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
Frankie Muniz,25,0.13007138285179012,0.135,1,0.7444884314242984,13,-0.5663154403787071,0.3207131780113289,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
Jordan Fisher,25,0.14195276323134984,0.135,1,0.7416510712829003,9,-1.1481795048068597,1.3183161752585255,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
Derek Fisher,25,0.0789300163691347,0.082,1,0.7169631788990458,13,0.3064806562635221,0.09393039266371919,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
Nikki Bella,25,0.09461852834870998,0.09,1,0.6633701924230428,11,-0.4208494242716688,0.1771142379097951,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
Terrell Owens,25,0.10028490168450452,0.101,1,0.7950987059554508,24,0.3064806562635221,0.09393039266371919,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
Victoria Arlen,25,0.11642302671958471,0.109,1,0.7791516841449713,18,-1.2209125128603788,1.4906273640590446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
Barbara Corcoran,25,0.060367313532160974,0.069,1,0.5518091567972803,8,2.1248058576014994,4.5147999324976436,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
Lindsey Stirling,25,0.13769251438731028,0.135,1,0.7427589433527677,20,-0.5663154403787071,0.3207131780113289,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
Debbie Gibson,25,0.07304200163692412,0.069,1,0.7560049609930845,8,0.5974126884775984,0.35690192035403207,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
Nick Lachey,25,0.08021475609617855,0.089,1,0.6610464565646463,14,0.3064806562635221,0.09393039266371919,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
Drew Scott,25,0.12188305473136338,0.135,0,0.6460496892919696,15,0.015548624049445712,0.00024175970983100157,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
Vanessa Lachey,25,0.09882785488408297,0.09,0,0.7443017723896583,16,-0.20265040011111157,0.04106718466519361,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
Jamie Anderson,26,0.09047619047619047,0.072,1,0.6914951924230428,11,-0.8572474725927834,0.7348732292667151,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
Johnny Damon,26,0.08571428571428572,0.072,1,0.6835496892919696,15,0.3792136643170412,0.14380300320475758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
Kareem Abdul-Jabbar,26,0.09561637739207833,0.089,1,0.777365356997186,9,2.343004881762057,5.48967187596083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
Arike Ogunbowale,26,0.11303960836671116,0.084,1,0.6110685590006535,12,-1.293645520913898,1.6735187337805904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
Jennie Finch Daigle,26,0.11839925587987776,0.097,1,0.509501464489588,8,-0.12991739205759248,0.016878528759046194,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
Chris Mazdzer,26,0.12658753008223708,0.094,1,0.7583773203131873,13,-0.7117814564857452,0.5066328417969688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
Mirai Nagasu,26,0.13790611459478005,0.094,1,0.7136972686853922,8,-1.0027134886998217,1.0054343404205675,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
Tonya Harding,26,0.18156261321831546,0.221,1,0.7978714550493053,11,0.5974126884775984,0.35690192035403207,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
Josh Norman,26,0.18636771092367493,0.221,1,0.6836298455657125,13,-0.6390484484322261,0.40838291944363553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
