season,week,celebrity_name,concentration
21,2,Hayes Grier,0.08366180593022018
21,2,Kim Zolciak-Biermann,0.11061685069815652
21,2,Nick Carter,0.08808884862683884
21,2,Paula Deen,0.0920643900891675
21,2,Tamar Braxton,0.07362829344653317
21,2,Victor Espinoza,0.10390659091900056
21,3,Alek Skarlatos,0.10630328726109586
21,3,Alexa PenaVega,0.11856863277596619
21,3,Andy Grammer,0.13049605704781644
21,3,Bindi Irwin,0.1478098986517273
21,3,Carlos PenaVega,0.11346750781600769
21,3,Gary Busey,0.11901276701107996
21,3,Hayes Grier,0.11055083621536028
21,3,Nick Carter,0.12236094109545784
21,3,Paula Deen,0.12798783883727988
21,3,Tamar Braxton,0.0914400704845546
21,4,Alek Skarlatos,0.1017489844982632
21,4,Alexa PenaVega,0.10468507741337983
21,4,Andy Grammer,0.08578601612495917
21,4,Bindi Irwin,0.10660953552029717
21,4,Carlos PenaVega,0.10498600985621752
21,4,Gary Busey,0.08936412961349227
21,4,Hayes Grier,0.09352835862523128
21,4,Nick Carter,0.11236876435303908
21,4,Paula Deen,0.10520896009115573
21,4,Tamar Braxton,0.11673241246578989
21,5,Alek Skarlatos,0.14699617707799087
21,5,Alexa PenaVega,0.13674537719908014
21,5,Andy Grammer,0.1065440856150228
21,5,Bindi Irwin,0.097633950729724
21,5,Carlos PenaVega,0.14537493043907793
21,5,Hayes Grier,0.11686475750086088
21,5,Nick Carter,0.11650282096983969
21,5,Paula Deen,0.12863134568954254
21,5,Tamar Braxton,0.16507657479790327
21,6,Alek Skarlatos,0.1353528661663471
21,6,Alexa PenaVega,0.11180485357082579
21,6,Andy Grammer,0.09518094359470439
21,6,Bindi Irwin,0.12978881178962026
21,6,Carlos PenaVega,0.10516565457713198
21,6,Hayes Grier,0.11429531999491065
21,6,Nick Carter,0.14919673406247141
21,6,Paula Deen,0.07095724859588456
21,6,Tamar Braxton,0.10112684190869739
21,7,Alek Skarlatos,0.1376181324292552
21,7,Alexa PenaVega,0.1548497000721874
21,7,Andy Grammer,0.12506628850483387
21,7,Bindi Irwin,0.13848537013965362
21,7,Carlos PenaVega,0.11237265505377023
21,7,Hayes Grier,0.08874077885965809
21,7,Nick Carter,0.10775696853035995
21,7,Tamar Braxton,0.1294601750609057
21,8,Alek Skarlatos,0.13221446810041615
21,8,Alexa PenaVega,0.1282373886861341
21,8,Andy Grammer,0.12144440749508836
21,8,Bindi Irwin,0.15802450461267875
21,8,Carlos PenaVega,0.15428127071677417
21,8,Nick Carter,0.13123895892270143
21,8,Tamar Braxton,0.15982245336382284
21,9,Alek Skarlatos,0.19236003469198365
21,9,Alexa PenaVega,0.16635300761132954
21,9,Bindi Irwin,0.1755283991194407
21,9,Carlos PenaVega,0.16412729672644444
21,9,Nick Carter,0.1363191955533113
21,9,Tamar Braxton,0.16492323474583992
21,10,Alek Skarlatos,0.3238221895333852
21,10,Bindi Irwin,0.13724980226214886
21,10,Carlos PenaVega,0.19349384002384346
21,10,Nick Carter,0.30639662681810353
21,11,Alek Skarlatos,0.21598978691694035
21,11,Bindi Irwin,0.24344715614664325
21,11,Carlos PenaVega,0.2487150024564594
21,11,Nick Carter,0.1716711959237039
22,1,Antonio Brown,0.1263993466163362
22,1,Doug Flutie,0.10736175730430683
22,1,Geraldo Rivera,0.10452006307757251
22,1,Ginger Zee,0.09688598280482735
22,1,Jodie Sweetin,0.09509821554104797
22,1,Kim Fields,0.09055459377710356
22,1,Marla Maples,0.09420694909491442
22,1,Mischa Barton,0.09185233007383252
22,1,Nyle DiMarco,0.11193062431682335
22,1,Paige VanZant,0.09190250403379949
22,1,Von Miller,0.09595842965817847
22,1,Wanya Morris,0.09083418312819898
22,2,Antonio Brown,0.10436865635697212
22,2,Doug Flutie,0.07252967445616523
22,2,Geraldo Rivera,0.06394583705453855
22,2,Ginger Zee,0.09766200822573033
22,2,Jodie Sweetin,0.09986851427038161
22,2,Kim Fields,0.08688385271215551
22,2,Marla Maples,0.10671383931401528
22,2,Mischa Barton,0.09785805167891587
22,2,Nyle DiMarco,0.10890648700256939
22,2,Paige VanZant,0.07776036402128589
22,2,Von Miller,0.0858615550018368
22,2,Wanya Morris,0.0821186799558176
22,3,Antonio Brown,0.10789121651699995
22,3,Doug Flutie,0.10110565496871285
22,3,Ginger Zee,0.09549731940086939
22,3,Jodie Sweetin,0.08760327398015975
22,3,Kim Fields,0.10953505384610947
22,3,Marla Maples,0.10858349043416621
22,3,Mischa Barton,0.0746130477037159
22,3,Nyle DiMarco,0.10574791524740645
22,3,Paige VanZant,0.09664338122212197
22,3,Von Miller,0.08956415860819583
22,3,Wanya Morris,0.11317277980311312
22,4,Antonio Brown,0.10615783693865226
22,4,Doug Flutie,0.1104558716250259
22,4,Ginger Zee,0.10596152139530363
22,4,Jodie Sweetin,0.11943032715052868
22,4,Kim Fields,0.12312643685130853
22,4,Marla Maples,0.08094736662259017
22,4,Nyle DiMarco,0.11969439909143412
22,4,Paige VanZant,0.10922478474950609
22,4,Von Miller,0.09877814397750305
22,4,Wanya Morris,0.11303787189403414
22,5,Antonio Brown,0.12533999266782375
22,5,Doug Flutie,0.12304080608313107
22,5,Ginger Zee,0.12762875721459782
22,5,Jodie Sweetin,0.08582508242319989
22,5,Kim Fields,0.11843614223891458
22,5,Nyle DiMarco,0.1419254022759024
22,5,Paige VanZant,0.13861293335383468
22,5,Von Miller,0.15562652534832627
22,5,Wanya Morris,0.11637756173781653
22,6,Antonio Brown,0.11453798957518786
22,6,Doug Flutie,0.0886997626465203
22,6,Ginger Zee,0.10971089503842682
22,6,Jodie Sweetin,0.11763775742445967
22,6,Kim Fields,0.10346058103843633
22,6,Nyle DiMarco,0.1055141000351332
22,6,Paige VanZant,0.10138025728129497
22,6,Von Miller,0.14975363661873034
22,6,Wanya Morris,0.1442204995730969
22,7,Antonio Brown,0.09019846757154254
22,7,Ginger Zee,0.12457787084081504
22,7,Jodie Sweetin,0.1282517224078865
22,7,Kim Fields,0.15884723983061177
22,7,Nyle DiMarco,0.1044307145425315
22,7,Paige VanZant,0.11690809531962496
22,7,Von Miller,0.14865874646197047
22,7,Wanya Morris,0.16293269619711256
22,8,Antonio Brown,0.15341742218712978
22,8,Ginger Zee,0.13398651027975117
22,8,Jodie Sweetin,0.13039175865462174
22,8,Nyle DiMarco,0.1901420073095756
22,8,Paige VanZant,0.18928731306300586
22,8,Wanya Morris,0.16129044196319245
22,9,Antonio Brown,0.2612937520234717
22,9,Ginger Zee,0.1460935194136494
22,9,Nyle DiMarco,0.14446408966808277
22,9,Paige VanZant,0.21118717259981445
22,9,Wanya Morris,0.2435042530167543
22,10,Ginger Zee,0.4206332659353692
22,10,Nyle DiMarco,0.33192365324154655
22,10,Paige VanZant,0.39485562388256545
23,1,Amber Rose,0.0
23,1,Babyface,0.0
23,1,Calvin Johnson Jr.,0.0
23,1,Jake T. Austin,0.0
23,1,James Hinchcliffe,0.0
23,1,Jana Kramer,0.0
23,1,Laurie Hernandez,0.0
23,1,Marilu Henner,0.0
23,1,Maureen McCormick,0.0
23,1,Rick Perry,0.0
23,1,Ryan Lochte,0.0
23,1,Terra Jole,0.0
23,1,Vanilla Ice,0.0
23,2,Amber Rose,0.0
23,2,Babyface,0.0
23,2,Calvin Johnson Jr.,0.0
23,2,Jake T. Austin,0.0
23,2,James Hinchcliffe,0.0
23,2,Jana Kramer,0.0
23,2,Laurie Hernandez,0.0
23,2,Marilu Henner,0.0
23,2,Maureen McCormick,0.0
23,2,Rick Perry,0.0
23,2,Ryan Lochte,0.0
23,2,Terra Jole,0.0
23,2,Vanilla Ice,0.0
23,3,Amber Rose,0.0
23,3,Babyface,0.0
23,3,Calvin Johnson Jr.,0.0
23,3,James Hinchcliffe,0.0
23,3,Jana Kramer,0.0
23,3,Laurie Hernandez,0.0
23,3,Marilu Henner,0.0
23,3,Maureen McCormick,0.0
23,3,Rick Perry,0.0
23,3,Ryan Lochte,0.0
23,3,Terra Jole,0.0
23,3,Vanilla Ice,0.0
23,4,Amber Rose,0.0
23,4,Babyface,0.0
23,4,Calvin Johnson Jr.,0.0
23,4,James Hinchcliffe,0.0
23,4,Jana Kramer,0.0
23,4,Laurie Hernandez,0.0
23,4,Marilu Henner,0.0
23,4,Maureen McCormick,0.0
23,4,Ryan Lochte,0.0
23,4,Terra Jole,0.0
23,4,Vanilla Ice,0.0
23,5,Amber Rose,0.0
23,5,Calvin Johnson Jr.,0.0
23,5,James Hinchcliffe,0.0
23,5,Jana Kramer,0.0
23,5,Laurie Hernandez,0.0
23,5,Marilu Henner,0.0
23,5,Maureen McCormick,0.0
23,5,Ryan Lochte,0.0
23,5,Terra Jole,0.0
23,6,Amber Rose,0.0
23,6,Calvin Johnson Jr.,0.0
23,6,James Hinchcliffe,0.0
23,6,Jana Kramer,0.0
23,6,Laurie Hernandez,0.0
23,6,Marilu Henner,0.0
23,6,Maureen McCormick,0.0
23,6,Ryan Lochte,0.0
23,6,Terra Jole,0.0
23,7,Calvin Johnson Jr.,0.0
23,7,James Hinchcliffe,0.0
23,7,Jana Kramer,0.0
23,7,Laurie Hernandez,0.0
23,7,Marilu Henner,0.0
23,7,Maureen McCormick,0.0
23,7,Ryan Lochte,0.0
23,7,Terra Jole,0.0
23,8,Calvin Johnson Jr.,0.0
23,8,James Hinchcliffe,0.0
23,8,Jana Kramer,0.0
23,8,Laurie Hernandez,0.0
23,8,Marilu Henner,0.0
23,8,Ryan Lochte,0.0
23,8,Terra Jole,0.0
23,9,Calvin Johnson Jr.,0.0
23,9,James Hinchcliffe,0.0
23,9,Jana Kramer,0.0
23,9,Laurie Hernandez,0.0
23,9,Marilu Henner,0.0
23,9,Terra Jole,0.0
23,10,Calvin Johnson Jr.,0.0
23,10,James Hinchcliffe,0.0
23,10,Jana Kramer,0.0
23,10,Laurie Hernandez,0.0
23,10,Terra Jole,0.0
23,11,Calvin Johnson Jr.,0.0
23,11,James Hinchcliffe,0.0
23,11,Jana Kramer,0.0
23,11,Laurie Hernandez,0.0
24,1,Bonner Bolton,0.0
24,1,Charo,0.0
24,1,Chris Kattan,0.0
24,1,David Ross,0.0
24,1,Erika Jayne,0.0
24,1,Heather Morris,0.0
24,1,Mr. T,0.0
24,1,Nancy Kerrigan,0.0
24,1,Nick Viall,0.0
24,1,Normani,0.0
24,1,Rashad Jennings,0.0
24,1,Simone Biles,0.0
24,2,Bonner Bolton,0.0
24,2,Charo,0.0
24,2,Chris Kattan,0.0
24,2,David Ross,0.0
24,2,Erika Jayne,0.0
24,2,Heather Morris,0.0
24,2,Mr. T,0.0
24,2,Nancy Kerrigan,0.0
24,2,Nick Viall,0.0
24,2,Normani,0.0
24,2,Rashad Jennings,0.0
24,2,Simone Biles,0.0
24,3,Bonner Bolton,0.0
24,3,Charo,0.0
24,3,David Ross,0.0
24,3,Erika Jayne,0.0
24,3,Heather Morris,0.0
24,3,Mr. T,0.0
24,3,Nancy Kerrigan,0.0
24,3,Nick Viall,0.0
24,3,Normani,0.0
24,3,Rashad Jennings,0.0
24,3,Simone Biles,0.0
24,4,Bonner Bolton,0.0
24,4,David Ross,0.0
24,4,Erika Jayne,0.0
24,4,Heather Morris,0.0
24,4,Mr. T,0.0
24,4,Nancy Kerrigan,0.0
24,4,Nick Viall,0.0
24,4,Normani,0.0
24,4,Rashad Jennings,0.0
24,4,Simone Biles,0.0
24,5,Bonner Bolton,0.0
24,5,David Ross,0.0
24,5,Erika Jayne,0.0
24,5,Heather Morris,0.0
24,5,Nancy Kerrigan,0.0
24,5,Nick Viall,0.0
24,5,Normani,0.0
24,5,Rashad Jennings,0.0
24,5,Simone Biles,0.0
24,6,Bonner Bolton,0.0
24,6,David Ross,0.0
24,6,Heather Morris,0.0
24,6,Nancy Kerrigan,0.0
24,6,Nick Viall,0.0
24,6,Normani,0.0
24,6,Rashad Jennings,0.0
24,6,Simone Biles,0.0
24,7,Bonner Bolton,0.0
24,7,David Ross,0.0
24,7,Nancy Kerrigan,0.0
24,7,Nick Viall,0.0
24,7,Normani,0.0
24,7,Rashad Jennings,0.0
24,7,Simone Biles,0.0
24,8,Bonner Bolton,0.0
24,8,David Ross,0.0
24,8,Normani,0.0
24,8,Rashad Jennings,0.0
24,8,Simone Biles,0.0
24,9,David Ross,0.0
24,9,Normani,0.0
24,9,Rashad Jennings,0.0
24,9,Simone Biles,0.0
24,10,David Ross,0.0
24,10,Normani,0.0
24,10,Rashad Jennings,0.0
25,1,Barbara Corcoran,0.0543220163712268
25,1,Debbie Gibson,0.05624211551870297
25,1,Derek Fisher,0.05252274573471921
25,1,Drew Scott,0.06674380963572665
25,1,Frankie Muniz,0.05458222750184751
25,1,Jordan Fisher,0.06119854459340493
25,1,Lindsey Stirling,0.05862831686875171
25,1,Nick Lachey,0.056621468380373866
25,1,Nikki Bella,0.06014954337748305
25,1,Sasha Pieterse,0.062378703901576515
25,1,Terrell Owens,0.0580515197375674
25,1,Vanessa Lachey,0.05276385297199475
25,1,Victoria Arlen,0.07257763379042657
25,2,Barbara Corcoran,0.0748690069245051
25,2,Debbie Gibson,0.08774048287605385
25,2,Derek Fisher,0.0673321278757767
25,2,Drew Scott,0.0643444796778608
25,2,Frankie Muniz,0.06881010299849077
25,2,Jordan Fisher,0.05304430315116114
25,2,Lindsey Stirling,0.05546640685455004
25,2,Nick Lachey,0.05849753751087087
25,2,Nikki Bella,0.058266555043519484
25,2,Sasha Pieterse,0.04508640191219802
25,2,Terrell Owens,0.06137911328423992
25,2,Vanessa Lachey,0.06874167169893682
25,2,Victoria Arlen,0.054728982201942444
25,3,Derek Fisher,0.06591718536207145
25,3,Drew Scott,0.06300197463824334
25,3,Frankie Muniz,0.05425536187088563
25,3,Jordan Fisher,0.07247167293817872
25,3,Lindsey Stirling,0.058812973052690454
25,3,Nick Lachey,0.08205721125318204
25,3,Nikki Bella,0.057821994197370385
25,3,Sasha Pieterse,0.09523320111178048
25,3,Terrell Owens,0.06695718599658895
25,3,Vanessa Lachey,0.06967373624710035
25,3,Victoria Arlen,0.08454902073336838
25,4,Derek Fisher,0.09000808026223316
25,4,Drew Scott,0.0668601797070553
25,4,Frankie Muniz,0.06997432550417257
25,4,Jordan Fisher,0.0747897509712085
25,4,Lindsey Stirling,0.05165493499582002
25,4,Nick Lachey,0.06542249038100581
25,4,Nikki Bella,0.08680192083669527
25,4,Sasha Pieterse,0.0721679537257459
25,4,Terrell Owens,0.059551898984576156
25,4,Vanessa Lachey,0.06860903992622794
25,4,Victoria Arlen,0.05776851662707002
25,5,Drew Scott,0.060658009468232424
25,5,Frankie Muniz,0.07731178281662882
25,5,Jordan Fisher,0.06167249559982645
25,5,Lindsey Stirling,0.06519830651044911
25,5,Nick Lachey,0.08346986738333512
25,5,Nikki Bella,0.07503866712239464
25,5,Sasha Pieterse,0.08806549255200709
25,5,Terrell Owens,0.059803527730867515
25,5,Vanessa Lachey,0.07616901649939742
25,5,Victoria Arlen,0.07062179990292757
25,6,Drew Scott,0.07591977582561342
25,6,Frankie Muniz,0.09376757079744565
25,6,Jordan Fisher,0.07347693677722662
25,6,Lindsey Stirling,0.0793197786305101
25,6,Nick Lachey,0.08621254567003295
25,6,Nikki Bella,0.06912647037367303
25,6,Terrell Owens,0.07699237856847702
25,6,Vanessa Lachey,0.08725875836654831
25,6,Victoria Arlen,0.0715343188144485
25,7,Drew Scott,0.08477230718346458
25,7,Frankie Muniz,0.10140318263861975
25,7,Jordan Fisher,0.08174098599443254
25,7,Lindsey Stirling,0.07822342428714474
25,7,Nikki Bella,0.11690944744219742
25,7,Terrell Owens,0.08859096693903509
25,7,Vanessa Lachey,0.08170297005303093
25,7,Victoria Arlen,0.07160219111798838
25,8,Drew Scott,0.11285296291570868
25,8,Frankie Muniz,0.10052512341407947
25,8,Jordan Fisher,0.13425406794188313
25,8,Lindsey Stirling,0.12870082336153296
25,8,Terrell Owens,0.15662151824411286
25,8,Victoria Arlen,0.14761516228265656
25,9,Drew Scott,0.12712384886342176
25,9,Frankie Muniz,0.1839424073784301
25,9,Jordan Fisher,0.13362920373295642
25,9,Lindsey Stirling,0.16158702643265357
25,9,Victoria Arlen,0.155726387034131
25,10,Drew Scott,0.2357853641303843
25,10,Frankie Muniz,0.2239245605253265
25,10,Jordan Fisher,0.1313251173260116
25,10,Lindsey Stirling,0.17607863880260818
26,1,Adam Rippon,0.11294108862509884
26,1,Arike Ogunbowale,0.1142967495539822
26,1,Chris Mazdzer,0.1094952725747855
26,1,Jamie Anderson,0.1258477850293588
26,1,Jennie Finch Daigle,0.09124070940423562
26,1,Johnny Damon,0.13004625695232075
26,1,Josh Norman,0.11120238640538423
26,1,Kareem Abdul-Jabbar,0.09284115213391637
26,1,Mirai Nagasu,0.11672950979053207
26,1,Tonya Harding,0.09940784138540543
26,2,Adam Rippon,0.11266019793229114
26,2,Arike Ogunbowale,0.13708599226861112
26,2,Chris Mazdzer,0.14850492499465387
26,2,Jennie Finch Daigle,0.15905187393792825
26,2,Josh Norman,0.11221221810097068
26,2,Kareem Abdul-Jabbar,0.13330950285675164
26,2,Mirai Nagasu,0.1177812423617163
26,2,Tonya Harding,0.12383246735270989
26,3,Adam Rippon,0.1328335314453189
26,3,Chris Mazdzer,0.1806421688912291
26,3,Jennie Finch Daigle,0.2443401478029642
26,3,Josh Norman,0.11446490525254245
26,3,Mirai Nagasu,0.2847570000125824
26,3,Tonya Harding,0.1430015923907437
26,4,Adam Rippon,0.5104521152727761
26,4,Josh Norman,0.2660049446913699
26,4,Tonya Harding,0.4605157249739454
27,1,Alexis Ren,0.09622627746637266
27,1,Bobby Bones,0.09598398571987918
27,1,Danelle Umstead,0.07739527997859746
27,1,DeMarcus Ware,0.08550406523506195
27,1,Evanna Lynch,0.08656124611461524
27,1,Joe Amabile,0.0833807044565598
27,1,John Schneider,0.09111908100685663
27,1,Juan Pablo Di Pace,0.07616875325911576
27,1,Mary Lou Retton,0.09918799564077886
27,1,Milo Manheim,0.08660209039936868
27,1,Nancy McKeon,0.08823900215900042
27,1,Nikki Glaser,0.06791436417303805
27,1,Tinashe,0.08928649590385448
27,2,Alexis Ren,0.08840841551525114
27,2,Bobby Bones,0.10444592547546623
27,2,Danelle Umstead,0.0577333863662656
27,2,DeMarcus Ware,0.08339951226252823
27,2,Evanna Lynch,0.10708969473634264
27,2,Joe Amabile,0.10359507746007171
27,2,John Schneider,0.08762018097222801
27,2,Juan Pablo Di Pace,0.09063042238964378
27,2,Mary Lou Retton,0.0905486908019029
27,2,Milo Manheim,0.10728415931681393
27,2,Nancy McKeon,0.11656838833240006
27,2,Tinashe,0.09390633106134148
27,3,Alexis Ren,0.11104117290196919
27,3,Bobby Bones,0.10166442829169413
27,3,DeMarcus Ware,0.09201514374393452
27,3,Evanna Lynch,0.08707950336548967
27,3,Joe Amabile,0.1055596482767102
27,3,John Schneider,0.09971586561080104
27,3,Juan Pablo Di Pace,0.11772144605281679
27,3,Mary Lou Retton,0.10504445728265162
27,3,Milo Manheim,0.09576832866200227
27,3,Nancy McKeon,0.08150644881719929
27,3,Tinashe,0.09289626381358304
27,4,Alexis Ren,0.11768727996684573
27,4,Bobby Bones,0.11802543205095345
27,4,DeMarcus Ware,0.09129986352024609
27,4,Evanna Lynch,0.1080022815401264
27,4,Joe Amabile,0.12331982279013398
27,4,John Schneider,0.0936918126344816
27,4,Juan Pablo Di Pace,0.14601396243961637
27,4,Mary Lou Retton,0.1053340173881003
27,4,Milo Manheim,0.13442855170685156
27,4,Tinashe,0.07680942491807585
27,5,Alexis Ren,0.15074630844362832
27,5,Bobby Bones,0.12075717778936038
27,5,DeMarcus Ware,0.09790580642596122
27,5,Evanna Lynch,0.1561551512597813
27,5,Joe Amabile,0.1584569823321536
27,5,John Schneider,0.14769789529667154
27,5,Juan Pablo Di Pace,0.11325993120252217
27,5,Mary Lou Retton,0.13625762763468835
27,5,Milo Manheim,0.10730608111266197
27,6,Alexis Ren,0.09078291135985608
27,6,Bobby Bones,0.08360591546494814
27,6,DeMarcus Ware,0.1287826337459377
27,6,Evanna Lynch,0.1273295792707158
27,6,Joe Amabile,0.1260696924864487
27,6,John Schneider,0.11890839787559747
27,6,Juan Pablo Di Pace,0.1347462968005777
27,6,Mary Lou Retton,0.09481779569415028
27,6,Milo Manheim,0.11766574084481585
27,7,Alexis Ren,0.11056416759646498
27,7,Bobby Bones,0.12062849749744689
27,7,DeMarcus Ware,0.15455353833613344
27,7,Evanna Lynch,0.13885424273395947
27,7,Joe Amabile,0.1188653163735403
27,7,John Schneider,0.15879767798679825
27,7,Juan Pablo Di Pace,0.10370761455959751
27,7,Milo Manheim,0.1052018674145152
27,8,Alexis Ren,0.1573495141333612
27,8,Bobby Bones,0.16094022712737172
27,8,Evanna Lynch,0.1277039566664387
27,8,Joe Amabile,0.1574475252585216
27,8,Juan Pablo Di Pace,0.18389855220120166
27,8,Milo Manheim,0.12584616391177988
27,9,Alexis Ren,0.24944620033762507
27,9,Bobby Bones,0.17563826097253277
27,9,Evanna Lynch,0.23477359851842639
27,9,Milo Manheim,0.1915561168421161
28,1,Ally Brooke,0.0
28,1,Hannah Brown,0.0
28,1,James Van Der Beek,0.0
28,1,Karamo Brown,0.0
28,1,Kate Flannery,0.0
28,1,Kel Mitchell,0.0
28,1,Lamar Odom,0.0
28,1,Lauren Alaina,0.0
28,1,Mary Wilson,0.0
28,1,Ray Lewis,0.0
28,1,Sailor Brinkley-Cook,0.0
28,1,Sean Spicer,0.0
28,2,Ally Brooke,0.0
28,2,Hannah Brown,0.0
28,2,James Van Der Beek,0.0
28,2,Karamo Brown,0.0
28,2,Kate Flannery,0.0
28,2,Kel Mitchell,0.0
28,2,Lamar Odom,0.0
28,2,Lauren Alaina,0.0
28,2,Mary Wilson,0.0
28,2,Ray Lewis,0.0
28,2,Sailor Brinkley-Cook,0.0
28,2,Sean Spicer,0.0
28,3,Ally Brooke,0.0
28,3,Hannah Brown,0.0
28,3,James Van Der Beek,0.0
28,3,Karamo Brown,0.0
28,3,Kate Flannery,0.0
28,3,Kel Mitchell,0.0
28,3,Lamar Odom,0.0
28,3,Lauren Alaina,0.0
28,3,Sailor Brinkley-Cook,0.0
28,3,Sean Spicer,0.0
28,4,Ally Brooke,0.0
28,4,Hannah Brown,0.0
28,4,James Van Der Beek,0.0
28,4,Karamo Brown,0.0
28,4,Kate Flannery,0.0
28,4,Kel Mitchell,0.0
28,4,Lamar Odom,0.0
28,4,Lauren Alaina,0.0
28,4,Sailor Brinkley-Cook,0.0
28,4,Sean Spicer,0.0
28,5,Ally Brooke,0.0
28,5,Hannah Brown,0.0
28,5,James Van Der Beek,0.0
28,5,Karamo Brown,0.0
28,5,Kate Flannery,0.0
28,5,Kel Mitchell,0.0
28,5,Lauren Alaina,0.0
28,5,Sailor Brinkley-Cook,0.0
28,5,Sean Spicer,0.0
28,6,Ally Brooke,0.0
28,6,Hannah Brown,0.0
28,6,James Van Der Beek,0.0
28,6,Karamo Brown,0.0
28,6,Kate Flannery,0.0
28,6,Kel Mitchell,0.0
28,6,Lauren Alaina,0.0
28,6,Sailor Brinkley-Cook,0.0
28,6,Sean Spicer,0.0
28,7,Ally Brooke,0.0
28,7,Hannah Brown,0.0
28,7,James Van Der Beek,0.0
28,7,Karamo Brown,0.0
28,7,Kate Flannery,0.0
28,7,Kel Mitchell,0.0
28,7,Lauren Alaina,0.0
28,7,Sean Spicer,0.0
28,8,Ally Brooke,0.0
28,8,Hannah Brown,0.0
28,8,James Van Der Beek,0.0
28,8,Kate Flannery,0.0
28,8,Kel Mitchell,0.0
28,8,Lauren Alaina,0.0
28,8,Sean Spicer,0.0
28,9,Ally Brooke,0.0
28,9,Hannah Brown,0.0
28,9,James Van Der Beek,0.0
28,9,Kel Mitchell,0.0
28,9,Lauren Alaina,0.0
28,9,Sean Spicer,0.0
28,10,Ally Brooke,0.0
28,10,Hannah Brown,0.0
28,10,James Van Der Beek,0.0
28,10,Kel Mitchell,0.0
28,10,Lauren Alaina,0.0
28,11,Ally Brooke,0.0
28,11,Hannah Brown,0.0
28,11,Kel Mitchell,0.0
28,11,Lauren Alaina,0.0
29,1,AJ McLean,0.08272879774705746
29,1,Anne Heche,0.08187249337383842
29,1,Carole Baskin,0.07586935107707568
29,1,Charles Oakley,0.08663531033483016
29,1,Chrishell Stause,0.08321748353544331
29,1,Jeannie Mai,0.08112145541803363
29,1,Jesse Metcalfe,0.0886545644343321
29,1,Johnny Weir,0.08220296487800947
29,1,Justina Machado,0.08676969597450576
29,1,Kaitlyn Bristowe,0.09048748206472093
29,1,Monica Aldama,0.0835579328310393
29,1,Nelly,0.08283556198114661
29,1,Nev Schulman,0.08544048078313106
29,1,Skai Jackson,0.08418613684608285
29,1,Veron Davis,0.07864106853265261
29,2,AJ McLean,0.07893755831524546
29,2,Anne Heche,0.0809839032720185
29,2,Carole Baskin,0.09506121267606121
29,2,Charles Oakley,0.08595395206845444
29,2,Chrishell Stause,0.07899876768039596
29,2,Jeannie Mai,0.07638994873722886
29,2,Jesse Metcalfe,0.09201340860659027
29,2,Johnny Weir,0.08790826712115067
29,2,Justina Machado,0.08515480132534162
29,2,Kaitlyn Bristowe,0.08879410597110843
29,2,Monica Aldama,0.0740244801333772
29,2,Nelly,0.09066005796371632
29,2,Nev Schulman,0.08450210218623891
29,2,Skai Jackson,0.07789967515111136
29,2,Veron Davis,0.08849337392419102
29,3,AJ McLean,0.08225367889284388
29,3,Anne Heche,0.08547328998042768
29,3,Carole Baskin,0.10251704545698068
29,3,Chrishell Stause,0.10088314389893929
29,3,Jeannie Mai,0.09020965841817816
29,3,Jesse Metcalfe,0.0849361117788985
29,3,Johnny Weir,0.08823575040618337
29,3,Justina Machado,0.0930566597354266
29,3,Kaitlyn Bristowe,0.09728556106795823
29,3,Monica Aldama,0.09416867679612294
29,3,Nelly,0.08069502282910468
29,3,Nev Schulman,0.0894330675025683
29,3,Skai Jackson,0.09000234598705141
29,3,Veron Davis,0.08949217461942187
29,4,AJ McLean,0.10506229291059063
29,4,Anne Heche,0.08416460392927368
29,4,Chrishell Stause,0.09926108472473541
29,4,Jeannie Mai,0.09606269977164424
29,4,Jesse Metcalfe,0.09979043759417525
29,4,Johnny Weir,0.103352083156494
29,4,Justina Machado,0.08471973336837965
29,4,Kaitlyn Bristowe,0.09670043305982912
29,4,Monica Aldama,0.08659067966383904
29,4,Nelly,0.09692626293757964
29,4,Nev Schulman,0.08495491873527461
29,4,Skai Jackson,0.10900392449578915
29,4,Veron Davis,0.0862982812810468
29,5,AJ McLean,0.0965890445855341
29,5,Chrishell Stause,0.10677960215402793
29,5,Jeannie Mai,0.0923371827537753
29,5,Jesse Metcalfe,0.08389286768470003
29,5,Johnny Weir,0.10180218132016523
29,5,Justina Machado,0.10354789493344649
29,5,Kaitlyn Bristowe,0.10803426557685175
29,5,Monica Aldama,0.0931335034759945
29,5,Nelly,0.1259712815857637
29,5,Nev Schulman,0.08918769015297602
29,5,Skai Jackson,0.09151645375055223
29,5,Veron Davis,0.10715664802562866
29,6,AJ McLean,0.1195349823844625
29,6,Chrishell Stause,0.09862351145277105
29,6,Jeannie Mai,0.10341720599824133
29,6,Johnny Weir,0.10203341636948793
29,6,Justina Machado,0.10983977606582918
29,6,Kaitlyn Bristowe,0.12041344426285869
29,6,Monica Aldama,0.11428483515529664
29,6,Nelly,0.10893986536105069
29,6,Nev Schulman,0.11362693635799692
29,6,Skai Jackson,0.10497784474837209
29,6,Veron Davis,0.09762535017026638
29,7,AJ McLean,0.12893123431151723
29,7,Chrishell Stause,0.10418006771622255
29,7,Jeannie Mai,0.10528716031133359
29,7,Johnny Weir,0.09788341327708147
29,7,Justina Machado,0.1293716509440159
29,7,Kaitlyn Bristowe,0.1130865748824045
